attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,320.8027703880798,None,320.8027703880798,None,320.8027703880798,None,3s,324.9697846500203,325.97087173501495,325.96196295006666,None,326.9628670720849,328.8374761349987,326.9628670720849,328.8374761349987,328.8286051230971,None,328.8286051230971,None,space,328.8286051230971,None,1.8747,329.2281715810532,None,0.26222087093628943,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,1,1,8,,,,,,,,,,,,,,,3s,330.2777614709921,331.27880937606096,331.2708327450091,None,332.2706551840529,333.50425033608917,332.2706551840529,333.50425033608917,333.49604167207144,None,333.49604167207144,None,space,333.49604167207144,None,1.2313,333.88618277409114,None,0.2587823240319267,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,2,2,4,,,,,,,,,,,,,,,3s,334.9371480930131,335.9377283140784,335.92974872502964,None,336.92874540307093,337.095761656994,336.92874540307093,337.095761656994,337.095761656994,None,337.095761656994,None,space,337.095761656994,None,0.164,337.5358688420383,None,0.30714915902353823,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,3s,338.58674035500735,339.58781159098726,339.5706746460637,None,340.57055350905284,341.7124266140163,340.57055350905284,341.7124266140163,341.7124266140163,None,341.7124266140163,None,space,341.7124266140163,None,1.1382,342.087297577993,None,0.24240550096146762,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,4,4,9,,,,,,,,,,,,,,,3s,343.1442771460861,344.1459033130668,344.1459033130668,None,345.1457180290017,346.33734102000017,345.1457180290017,346.33734102000017,346.329452575068,None,346.329452575068,None,space,346.329452575068,None,1.1915,346.7193410320906,None,0.2573969130171463,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,6,,,,,,,,,,,,,,,3s,347.7780295810662,348.77951926505193,348.7713989940239,None,349.77102238405496,352.7047045400832,349.77102238405496,352.7047045400832,352.69587994902395,None,352.69587994902395,None,space,352.69587994902395,None,2.9288,353.10302240704186,None,0.26704527402762324,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,6,6,5,,,,,,,,,,,,,,,3s,354.15260080306325,355.15453719499055,355.14653451310005,None,356.1460382520454,357.0625420700526,356.1460382520454,357.0625420700526,357.0625420700526,None,357.0625420700526,None,space,357.0625420700526,None,0.9161,357.544556998997,None,0.3482951479963958,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,3s,358.60333087900653,359.6045135940658,359.5874448190443,None,360.58746001601685,361.65452624007594,360.58746001601685,361.65452624007594,361.65452624007594,None,361.65452624007594,None,space,361.65452624007594,None,1.0665,362.0443554080557,None,0.2522948939586058,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,3s,363.1028903879924,364.1044553560205,364.08779258001596,None,365.08830786298495,366.32989386608824,365.08830786298495,366.32989386608824,366.32989386608824,None,366.32989386608824,None,space,366.32989386608824,None,1.2402,366.71117168699857,None,0.24902010196819901,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,9,9,1,,,,,,,,,,,,,,,3s,367.7615713230334,368.76305333408527,368.7541826410452,None,369.762791982037,372.32079303101636,369.762791982037,372.32079303101636,372.3124094849918,None,372.3124094849918,None,space,372.3124094849918,None,2.5551,372.6946765950415,None,0.2504968160064891,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,0,10,0,,,,,,,,,,,,,,,3s,373.7467864480568,374.7461261280114,374.7378664970165,None,375.7376889750594,376.4541774960235,375.7376889750594,376.4541774960235,376.4541774960235,None,376.4541774960235,None,space,376.4541774960235,None,0.7132,377.0199747160077,None,0.42865624895785004,,,,,,,DEC013,001,2022_Aug_23_1327,2-25_cond_decay_EYE-try,2021.2.3,120.1773708384012,
