attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,1,11,7,,,,,,,,,,,,,,,10s,179.66902423696592,180.67043580813333,180.66480619413778,None,181.6646457388997,187.23414529068395,181.6646457388997,187.23414529068395,187.22866064682603,None,187.22866064682603,None,space,0.3416444640606642,187.22866064682603,None,5.5648,187.58492205291986,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,2,12,1,,,,,,,,,,,,,,,10s,188.58568623289466,189.58508192794397,189.5792996287346,None,190.57979279290885,192.96695918077603,190.57979279290885,192.96695918077603,192.9605482351035,None,192.9605482351035,None,None,,192.9605482351035,None,2.3778,193.96781466668472,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,3,13,5,,,,,,,,,,,,,,,10s,194.96774018974975,195.96790771372616,195.9609022620134,None,196.96113930176944,199.3850662400946,196.96113930176944,199.3850662400946,199.3850662400946,None,199.3850662400946,None,space,0.3532396238297224,199.3850662400946,None,2.4236,199.7597029050812,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,4,14,4,,,,,,,,,,,,,,,10s,200.7655069748871,201.76699214009568,201.76128253573552,None,202.76134104374796,211.30013079568744,202.76134104374796,211.30013079568744,211.30013079568744,None,211.30013079568744,None,space,0.33411315781995654,211.30013079568744,None,8.5403,211.65242788009346,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,5,15,0,,,,,,,,,,,,,,,10s,212.65703908912838,213.65806703083217,213.6522409711033,None,214.65161615610123,217.59160983096808,214.65161615610123,217.59160983096808,217.59160983096808,None,217.59160983096808,None,space,0.40269182389602065,217.59160983096808,None,2.9371,218.00854856194928,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,6,16,2,,,,,,,,,,,,,,,10s,219.00894745904952,220.0089655937627,220.00318549899384,None,221.00308251706883,229.51744828000665,221.00308251706883,229.51744828000665,229.5108193596825,None,229.5108193596825,None,space,0.4354937789030373,229.5108193596825,None,8.5058,229.9594665337354,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,7,17,9,,,,,,,,,,,,,,,10s,230.96530772186816,231.96666042786092,231.96095673879609,None,232.9605152150616,238.25762241287157,232.9605152150616,238.25762241287157,238.25762241287157,None,238.25762241287157,None,space,0.3046711888164282,238.25762241287157,None,5.2977,238.58329648897052,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,8,18,6,,,,,,,,,,,,,,,10s,239.58490570774302,240.58463824074715,240.57887519709766,None,241.57842932408676,248.83299148082733,241.57842932408676,248.83299148082733,248.83299148082733,None,248.83299148082733,None,space,0.2813197271898389,248.83299148082733,None,7.2527,249.12905810168013,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,8,,,,,,,,,,,,,,,10s,250.1299874787219,251.1305873808451,251.12389309797436,None,252.12364324182272,257.3602994941175,252.12364324182272,257.3602994941175,257.3535760208033,None,257.3535760208033,None,space,0.30466995388269424,257.3535760208033,None,5.2281,257.67581577179953,None,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003-1,001,2022_Apr_06_1523,2-25_cond_decay,2021.2.3,164.68656296418624,
