attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,0,0,6,,,,,,,,,250.30301147606224,None,250.30301147606224,None,250.30301147606224,None,5s,253.31301593920216,254.31206471892074,254.30404116213322,None,255.30374397989362,256.9121894640848,255.30374397989362,256.9121894640848,256.9121894640848,None,256.9121894640848,None,space,0.4142275867052376,256.9121894640848,None,1.6038,257.45292417518795,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,1,1,5,,,,,,,,,,,,,,,5s,258.8864920423366,259.8873203252442,259.87927901092917,None,260.8705364349298,263.2877390841022,260.8705364349298,263.2877390841022,263.2961846110411,None,263.2961846110411,None,space,0.6142355217598379,263.2961846110411,None,2.417,264.0294133950956,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,5s,265.4697568989359,266.4713225471787,266.46221633208916,None,267.46244805213064,268.4623607820831,267.46244805213064,268.4623607820831,268.45437185419723,269.4541371623054,268.45437185419723,269.4541371623054,None,,268.45437185419723,269.4541371623054,0.9973,269.57796359900385,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,5s,271.0114277289249,272.0131720970385,272.0039878981188,None,273.0040106419474,274.41302324132994,273.0040106419474,274.41302324132994,274.41302324132994,None,274.41302324132994,None,space,0.4013934410177171,274.41302324132994,None,1.4073,274.94464693032205,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,5s,276.37774536618963,277.3792320289649,277.37121753115207,None,278.37084462400526,282.02930496726185,278.37084462400526,282.02930496726185,282.02930496726185,None,282.02930496726185,None,None,,282.02930496726185,None,3.6569,283.14501540130004,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,5,5,1,,,,,,,,,,,,,,,5s,284.57124050334096,285.57174097793177,285.5625115041621,None,286.5624010139145,286.996549106203,286.5624010139145,286.996549106203,286.996549106203,None,286.996549106203,None,None,,286.996549106203,None,0.4297,288.1029477152042,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,5s,289.53649932611734,290.537609860301,290.529599821195,None,291.52986090630293,292.0549902142957,291.52986090630293,292.0549902142957,292.0549902142957,None,292.0549902142957,None,space,0.8074239110574126,292.0549902142957,None,0.5233,292.98624761309475,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,5s,294.42122590495273,295.4212397732772,295.41317772492766,None,296.41254057735205,299.196646254044,296.41254057735205,299.196646254044,299.196646254044,None,299.196646254044,None,space,0.19379000272601843,299.196646254044,None,2.7837,299.51131730899215,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,5s,300.9551256513223,301.9545391323045,301.94648306816816,None,302.9464294393547,305.36350089730695,302.9464294393547,305.36350089730695,305.35469209821895,None,305.35469209821895,None,space,0.3717370838858187,305.35469209821895,None,2.4101,305.8467626753263,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,5s,307.28728449111804,308.28773103421554,308.2797250659205,None,309.28008069004864,313.3049656143412,309.28008069004864,313.3049656143412,313.2961193951778,None,313.2961193951778,None,space,0.4382969210855663,313.2961193951778,None,4.0248,313.8550254991278,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,0,10,4,,,,,,,,,,,,,,,5s,315.2955291629769,316.29693896789104,316.28788430290297,None,317.2881244220771,318.54696025233716,317.2881244220771,318.54696025233716,318.53820875519887,None,318.53820875519887,None,space,0.4282117933034897,318.53820875519887,None,1.2547,319.087836899329,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,1,11,0,,,,,,,,,,,,,,,5s,320.5283691599034,321.52986653195694,321.5218614372425,None,322.5213743140921,322.94680044194683,322.5213743140921,322.94680044194683,322.93807628704235,323.93864763109013,322.93807628704235,323.93864763109013,None,,322.93807628704235,323.93864763109013,0.4188,324.0616410449147,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,2,12,2,,,,,,,,,,,,,,,5s,325.4953572289087,326.49709578603506,326.48022685106844,None,327.4798202039674,331.0968781011179,327.4798202039674,331.0968781011179,331.1054696473293,None,331.1054696473293,None,space,0.5009559351019561,331.1054696473293,None,3.6181,331.7369228582829,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,3,13,3,,,,,,,,,,,,,,,5s,333.1701151379384,334.1715231812559,334.16339776618406,None,335.1633406812325,338.1054374659434,335.1633406812325,338.1054374659434,338.1054374659434,None,338.1054374659434,None,None,,338.1054374659434,None,2.9399,339.2208027453162,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,4,14,8,,,,,,,,,,,,,,,5s,340.6549435192719,341.654703008011,341.6469383300282,None,342.647161107976,345.08866867795587,342.647161107976,345.08866867795587,345.08866867795587,None,345.08866867795587,None,None,,345.08866867795587,None,2.4368,346.19670299394056,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,5,15,1,,,,,,,,,,,,,,,5s,347.62840942200273,348.63030794495717,348.62141806213185,None,349.6216349620372,350.82209133403376,349.6216349620372,350.82209133403376,350.8132839151658,None,350.8132839151658,None,space,0.449090460781008,350.8132839151658,None,1.1954,351.38688442017883,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,6,16,9,,,,,,,,,,,,,,,5s,352.82085787830874,353.82144258590415,353.80559292109683,None,354.80520738102496,357.96378785325214,354.80520738102496,357.96378785325214,357.96378785325214,None,357.96378785325214,None,space,0.4186383280903101,357.96378785325214,None,3.1588,358.5057009011507,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,7,17,5,,,,,,,,,,,,,,,5s,359.94620697107166,360.94693771516904,360.9388913400471,None,361.9387903162278,362.09669191902503,361.9387903162278,362.09669191902503,362.08886153809726,None,362.08886153809726,None,space,0.5575693459250033,362.08886153809726,None,0.1541,362.7639065561816,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,8,18,7,,,,,,,,,,,,,,,5s,364.2037197519094,365.2056714040227,365.1890293681063,None,366.19749447889626,369.41396863618866,366.19749447889626,369.41396863618866,369.4052902450785,None,369.4052902450785,None,space,0.3211446409113705,369.4052902450785,None,3.2155,369.8539040000178,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,9,19,6,,,,,,,,,,,,,,,5s,371.28734187502414,372.2886659959331,372.2806291603483,None,373.28085086122155,374.0557036702521,373.28085086122155,374.0557036702521,374.0469646039419,375.04671633429825,374.0469646039419,375.04671633429825,None,,374.0469646039419,375.04671633429825,0.7737,375.17120503727347,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,0,0,8,,,,,,,,,376.0709576299414,None,376.0709576299414,None,376.0709576299414,None,10s,382.11280125705525,383.1140362690203,383.09738434292376,None,384.0968238268979,384.78004075214267,384.0968238268979,384.78004075214267,384.78004075214267,None,384.78004075214267,None,None,,384.78004075214267,None,0.6815,385.8884904300794,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,10s,387.32955787796527,388.330789944157,388.32187933893874,None,389.3222019523382,395.27206185506657,389.3222019523382,395.27206185506657,395.27206185506657,None,395.27206185506657,None,space,0.41437580110505223,395.27206185506657,None,5.9487,395.81308329990134,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,10s,397.2379504912533,398.23901513405144,398.2310136030428,None,399.2307750233449,399.75532089034095,399.2307750233449,399.75532089034095,399.7474364321679,400.7471523983404,399.7474364321679,400.7471523983404,None,,399.7474364321679,400.7471523983404,0.5225,400.87108755717054,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,10s,402.30422519426793,403.30533670494333,403.29726404696703,None,404.29738707933575,404.83937514806166,404.29738707933575,404.83937514806166,404.83937514806166,None,404.83937514806166,None,space,0.6070668930187821,404.83937514806166,None,0.5424,405.5707718990743,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,4,4,5,,,,,,,,,,,,,,,10s,407.0055402261205,408.00566883198917,407.99795295810327,None,408.9974989341572,409.6725568752736,408.9974989341572,409.6725568752736,409.6638260879554,None,409.6638260879554,None,space,0.7026103511452675,409.6638260879554,None,0.6685,410.48754475917667,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,10s,411.9294265159406,412.93103099195287,412.92289335420355,None,413.92290846817195,423.3474458940327,413.92290846817195,423.3474458940327,423.33968448033556,424.33930090628564,423.33968448033556,424.33930090628564,None,,423.33968448033556,424.33930090628564,9.4214,424.4635177128948,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,10s,425.8961583892815,426.89786542998627,426.8811981389299,None,427.88061265228316,434.0143214999698,427.88061265228316,434.0143214999698,434.0143214999698,None,434.0143214999698,None,space,0.6401209179311991,434.0143214999698,None,6.1272,434.7799142780714,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,7,7,4,,,,,,,,,,,,,,,10s,436.2135230801068,437.2142524411902,437.2060870761052,None,438.20592839224264,441.5063686282374,438.20592839224264,441.5063686282374,441.5063686282374,None,441.5063686282374,None,None,,441.5063686282374,None,3.3006,442.6217276463285,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,0,8,8,0,,,,,,,,,,,,,,,10s,444.05542391119525,445.0565256793052,445.0396753959358,None,446.0392108228989,447.98160886298865,446.0392108228989,447.98160886298865,447.98160886298865,None,447.98160886298865,None,space,0.7528277169913054,447.98160886298865,None,1.9366,448.86326295603067,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,10s,450.3053522161208,451.305860276334,451.2978467489593,None,452.2975200130604,456.54756083898246,452.2975200130604,456.54756083898246,456.5396939930506,457.53962303791195,456.5396939930506,457.53962303791195,None,,456.5396939930506,457.53962303791195,4.2492,457.66372305806726,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,0,10,5,,,,,,,,,,,,,,,10s,459.09661294333637,460.0976552651264,460.08089294005185,None,461.08148345630616,461.3899858673103,461.08148345630616,461.3899858673103,461.3809514329769,None,461.3809514329769,None,space,0.5854895832017064,461.3809514329769,None,0.3019,462.0963047989644,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,1,1,11,3,,,,,,,,,,,,,,,10s,463.52973218029365,464.53123151231557,464.5148606169969,None,465.51494457991794,466.7732493323274,465.51494457991794,466.7732493323274,466.7732493323274,None,466.7732493323274,None,space,0.4571962049230933,466.7732493323274,None,1.2563,467.3485573302023,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,1.0,0.75,1,0,0,0,0,2,0,2,0,1,2,12,0,,,,,,,,,,,,,,,10s,468.79028302198276,469.7900672792457,469.78106378996745,None,470.78134166123345,480.04792782804,470.78134166123345,480.04792782804,480.04792782804,None,480.04792782804,None,space,0.742442007176578,480.04792782804,None,9.2654,480.91328837908804,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,1,3,13,7,,,,,,,,,,,,,,,10s,482.3556889789179,483.35615433193743,483.3481522402726,None,484.340000025928,485.9482976133004,484.340000025928,485.9482976133004,485.9482976133004,None,485.9482976133004,None,space,0.4421091261319816,485.9482976133004,None,1.6018,486.51380589418113,None,,,,,,,DEC014,001,2022_Sep_08_1509,2-25_cond_decay_EYE-try,2021.2.3,120.19702185389359,
