attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,10s,276.8798767999979,277.881351773045,277.87312654498965,None,278.8728229489643,287.56470348406583,278.8728229489643,287.56470348406583,287.56470348406583,None,287.56470348406583,None,space,0.4806511040078476,287.56470348406583,None,8.6879,288.1797390279826,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,10s,289.237977041048,290.24015155399684,290.22294160805177,None,291.2234161660308,292.98945712996647,291.2234161660308,292.98945712996647,292.98945712996647,None,292.98945712996647,None,space,0.32788077695295215,292.98945712996647,None,1.7603,293.45538901607506,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,10s,294.5050551700406,295.5066782559734,295.49836766999215,None,296.4977508180309,300.29022576799616,296.4977508180309,300.29022576799616,300.28207122697495,None,300.28207122697495,None,space,0.3712750069098547,300.28207122697495,None,3.7888,300.7886136570014,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,10s,301.84015581407584,302.84009414503817,302.8317670649849,None,303.8313888380071,305.607005752041,303.8313888380071,305.607005752041,305.607005752041,None,305.607005752041,None,space,0.43840210896451026,305.607005752041,None,1.7711,306.1803081940161,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,10s,307.23147878900636,308.23130126006436,308.22299753001425,None,309.223363719997,318.6735426230589,309.223363719997,318.6735426230589,318.6735426230589,None,318.6735426230589,None,space,0.3478782919701189,318.6735426230589,None,9.4462,319.1552998860134,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,10s,320.20565866003744,321.20661973604,321.1984090070473,None,322.19856119307224,329.7397791619878,322.19856119307224,329.7397791619878,329.73181908298284,None,329.73181908298284,None,space,0.5375491939485073,329.73181908298284,None,7.5371,330.40513535006903,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,10s,331.4644004419679,332.46564346703235,332.4569476500619,None,333.4571636810433,339.90743612207007,333.4571636810433,339.90743612207007,339.90743612207007,None,339.90743612207007,None,space,0.40192498604301363,339.90743612207007,None,6.4485,340.43934925599024,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,0,8,8,9,,,,,,,,,,,,,,,10s,341.5061947730137,342.5072659669677,342.498323854059,None,343.4990050459746,349.290856409003,343.4990050459746,349.290856409003,349.290856409003,None,349.290856409003,None,space,0.3705055440077558,349.290856409003,None,5.792,349.797052695998,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,10s,350.8560523240594,351.85716101701837,351.8490333450027,None,352.8487974150339,361.80717194406316,352.8487974150339,361.80717194406316,361.79891283006873,None,361.79891283006873,None,space,0.32646701904013753,361.79891283006873,None,8.9561,362.26434191607405,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,0,10,1,,,,,,,,,,,,,,,10s,363.31403558305465,364.3156715859659,364.30755524197593,None,365.3072332110023,367.54031004407443,365.3072332110023,367.54031004407443,367.54031004407443,None,367.54031004407443,None,space,0.5850455629406497,367.54031004407443,None,2.2319,368.2641703520203,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,1,11,7,,,,,,,,,,,,,,,10s,369.3152897480177,370.31586364703253,370.30757840001024,None,371.30757707206067,379.1239874380408,371.30757707206067,379.1239874380408,379.1239874380408,None,379.1239874380408,None,space,0.4814429930411279,379.1239874380408,None,7.8155,379.7390716850059,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,2,12,0,,,,,,,,,,,,,,,10s,380.7892187440302,381.7906560910633,381.7825822579907,None,382.7824323690729,383.64071285899263,382.7824323690729,383.64071285899263,383.63274361297954,None,383.63274361297954,None,space,0.6846341700293124,383.63274361297954,None,0.8525,384.4488847249886,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,3,13,4,,,,,,,,,,,,,,,10s,385.5142707499908,386.5159776050132,386.50725732697174,None,387.50743626698386,396.63227758102585,387.50743626698386,396.63227758102585,396.6243308229605,397.62371763400733,396.6243308229605,397.62371763400733,None,,396.6243308229605,397.62371763400733,9.1226,397.7559596779756,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,4,14,2,,,,,,,,,,,,,,,10s,398.8146145530045,399.81602959602606,399.80737485399004,None,400.8072609209921,403.2571989700664,400.8072609209921,403.2571989700664,403.2571989700664,None,403.2571989700664,None,space,0.46022842009551823,403.2571989700664,None,2.4509,403.85608271101955,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,5,15,6,,,,,,,,,,,,,,,10s,404.91504426300526,405.9164320350392,405.9071938600391,None,406.9075245310087,410.7497273919871,406.9075245310087,410.7497273919871,410.7497273919871,None,410.7497273919871,None,space,0.3436455089831725,410.7497273919871,None,3.8372,411.2245159180602,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,6,16,3,,,,,,,,,,,,,,,10s,412.2895133360289,413.2915126180742,413.27415177598596,None,414.2741228980012,417.52447800699156,414.2741228980012,417.52447800699156,417.5331480810419,None,417.5331480810419,None,None,,417.5331480810419,None,3.2515,418.65668653696775,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,7,17,5,,,,,,,,,,,,,,,10s,419.70752118201926,420.70739740505815,420.69957851199433,None,421.69979167403653,423.3326169580687,421.69979167403653,423.3326169580687,423.32454134407453,None,423.32454134407453,None,space,0.7288401590194553,423.32454134407453,None,1.6267,424.1899974240223,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,8,18,8,,,,,,,,,,,,,,,10s,425.2401894170325,426.24112555000465,426.2330721979961,None,427.2329340929864,434.0910227879649,427.2329340929864,434.0910227879649,434.0910227879649,None,434.0910227879649,None,space,0.34635067102499306,434.0910227879649,None,6.858,434.57313744106796,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,9,19,9,,,,,,,,,,,,,,,10s,435.6235955960583,436.6251625220757,436.6164491670206,None,437.6162874890724,439.0749562269775,437.6162874890724,439.0749562269775,439.0749562269775,None,439.0749562269775,None,None,,439.0749562269775,None,1.4565,440.19794387207367,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,0,0,2,,,,,,,,,441.09062209399417,None,441.09062209399417,None,441.09062209399417,None,3s,445.19102714804467,446.19162296003196,446.1827454500599,None,447.1827014529845,447.79097445402294,447.1827014529845,447.79097445402294,447.7833010579925,448.7832069139695,447.7833010579925,448.7832069139695,None,,447.7833010579925,448.7832069139695,0.6029,448.9156299100723,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,1,1,6,,,,,,,,,,,,,,,3s,449.9650346270064,450.9660184449749,450.9579230060335,None,451.9581429300597,453.824557124055,451.9581429300597,453.824557124055,453.824557124055,None,453.824557124055,None,space,0.35682262398768216,453.824557124055,None,1.8675,454.3158655130537,None,,,,,,,DEC012,001,2022_Aug_22_1817,2-25_cond_decay_EYE-try,2021.2.3,118.76672161759438,
