attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,key_resp.rt,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,0,10,1,,,,,,,,,,,,,,,5s,758.8851966460061,759.8865114900109,759.8791320489836,None,760.8783970630029,761.9705863269919,760.8783970630029,761.9705863269919,761.9705863269919,None,761.9705863269919,None,space,761.9705863269919,None,1.0905,762.453867364995,None,0.35302812900044955,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,1,11,2,,,,,,,,,,,,,,,5s,763.5027793209883,764.5037348289916,764.4954242719978,None,765.4951365849993,769.786558324995,765.4951365849993,769.786558324995,769.786558324995,None,769.786558324995,None,space,769.786558324995,None,4.2879,770.5188173560018,None,0.6012470659916289,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,2,12,9,,,,,,,,,,,,,,,5s,771.5686428539921,772.569940507994,772.5625603359949,None,773.5538303210051,777.4874520610028,773.5538303210051,777.4874520610028,777.4874520610028,None,777.4874520610028,None,space,777.4874520610028,None,3.9269,778.0937160169997,None,0.4775756809976883,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,3,13,0,,,,,,,,,,,,,,,5s,779.1456787200004,780.1455923510075,780.1371570409974,None,781.1373110869899,783.0622680700035,781.1373110869899,783.0622680700035,783.0622680700035,None,783.0622680700035,None,space,783.0622680700035,None,1.9205,784.1279122729902,None,0.9342034599976614,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,4,14,3,,,,,,,,,,,,,,,5s,785.1865337220079,786.1874759169878,786.1705657950079,None,787.1703118199948,789.2703325949842,787.1703118199948,789.2703325949842,789.2703325949842,None,789.2703325949842,None,space,789.2703325949842,None,2.0986,789.7696845080063,None,0.3756815539964009,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,5,15,4,,,,,,,,,,,,,,,5s,790.8364399359853,791.836771784001,791.8204666239908,None,792.8202368489874,797.2459780570061,792.8202368489874,797.2459780570061,797.2459780570061,None,797.2459780570061,None,space,797.2459780570061,None,4.4233,797.8189375069924,None,0.44391675299266353,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,6,16,5,,,,,,,,,,,,,,,5s,798.8698100539914,799.8701853730017,799.862079390994,None,800.8542837259884,802.7373317700112,800.8542837259884,802.7373317700112,802.7373317700112,None,802.7373317700112,None,space,802.7373317700112,None,1.8827,803.3527457180026,None,0.48389002299518324,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,7,17,8,,,,,,,,,,,,,,,5s,804.4026683859993,805.4043240669998,805.3962962529913,None,806.3957578219997,809.5204223429901,806.3957578219997,809.5204223429901,809.5127558610111,None,809.5127558610111,None,space,809.5127558610111,None,3.1212,810.0107182799838,None,0.36899506399640813,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,8,18,6,,,,,,,,,,,,,,,5s,811.0608743059856,812.0621184209886,812.0541070160107,None,813.0546279069968,813.4957918029977,813.0546279069968,813.4957918029977,813.4957918029977,None,813.4957918029977,None,space,813.4957918029977,None,0.4404,814.2200264479907,None,0.5938341089931782,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,7,,,,,,,,,,,,,,,5s,815.2699112500122,816.2711986470094,816.2626838280121,None,817.2626887979859,819.0628233329917,817.2626887979859,819.0628233329917,819.0539076220011,None,819.0539076220011,None,space,819.0539076220011,None,1.7933,819.5630266229855,None,0.3846273149829358,,,,,,,DEC016,001,2022_Oct_28_1345,2-25_cond_decay_EYE-try,2021.2.3,119.41984787234422,
