attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,0,10,1,,,,,,,,,,,,,,,1s,189.83139915700303,190.83284880197607,190.82085001200903,None,191.8204896739917,192.2874973680009,191.8204896739917,192.2874973680009,192.2874973680009,None,192.2874973680009,None,space,0.33929828699911013,192.2874973680009,None,0.4641,192.74683934898349,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,1,11,4,,,,,,,,,,,,,,,1s,194.18373675399926,195.18439323198982,195.17882019496756,None,196.17835046397522,196.88716369098984,196.17835046397522,196.88716369098984,196.88716369098984,None,196.88716369098984,None,space,0.37169751699548215,196.88716369098984,None,0.7081,197.38384351297282,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,2,12,0,,,,,,,,,,,,,,,1s,198.8195980580058,199.8207365819835,199.8152425320004,None,200.81433290900895,201.6333177879569,200.81433290900895,201.6333177879569,201.6333177879569,None,201.6333177879569,None,space,0.34548140299739316,201.6333177879569,None,0.8165,202.0981638659723,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,3,13,7,,,,,,,,,,,,,,,1s,203.5299587789923,204.5295421789633,204.52371460595168,None,205.52376557397656,206.12885155098047,205.52376557397656,206.12885155098047,206.12234139000066,None,206.12234139000066,None,space,0.5125186869991012,206.12234139000066,None,0.5965,206.75923800299643,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,4,14,9,,,,,,,,,,,,,,,1s,208.20103363896487,209.20291756896768,209.19606308697257,None,210.19688234396745,210.94155180297093,210.19688234396745,210.94155180297093,210.94155180297093,None,210.94155180297093,None,space,0.3573263459838927,210.94155180297093,None,0.7455,211.41901419195347,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,5,15,3,,,,,,,,,,,,,,,1s,212.8514719629893,213.85141997796018,213.84455321298447,None,214.84510720096296,215.24532242497662,214.84510720096296,215.24532242497662,215.24532242497662,None,215.24532242497662,None,space,0.421555841981899,215.24532242497662,None,0.3976,215.7887331979582,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,6,16,6,,,,,,,,,,,,,,,1s,217.22507276799297,218.2264702550019,218.21434908598894,None,219.21443537197774,220.03288750199135,219.21443537197774,220.03288750199135,220.03288750199135,None,220.03288750199135,None,space,0.3699299049912952,220.03288750199135,None,0.8183,220.52225071197608,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,7,17,5,,,,,,,,,,,,,,,1s,221.95850359799806,222.96047684998484,222.94764480896993,None,223.94770063698525,224.30581546400208,223.94770063698525,224.30581546400208,224.30581546400208,None,224.30581546400208,None,space,0.42498522996902466,224.30581546400208,None,0.3556,224.85689856100362,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,8,18,2,,,,,,,,,,,,,,,1s,226.2918174659717,227.2934983589803,227.28677172295284,None,228.28080291399965,228.76565686095273,228.28080291399965,228.76565686095273,228.77182993898168,None,228.77182993898168,None,space,0.7110382579849102,228.77182993898168,None,0.4862,229.60677062399918,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
right,0.75,1.0,1,0,0,0,0,1,0,1,0,1,9,19,8,,,,,,,,,,,,,,,1s,231.04363816097612,232.0443614529795,232.03864227596205,None,233.03876913397107,233.68101778096752,233.03876913397107,233.68101778096752,233.68101778096752,None,233.68101778096752,None,space,0.44983979797689244,233.68101778096752,None,0.6388,234.25649680598872,None,,,,,,,DEC009,001,2022_Jul_05_1518,2-25_cond_decay_EYE-try,2021.2.3,166.04517344565264,
