attn_cue,left_ob,right_ob,congruent,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome.started,welcome.stopped,text_2.started,text_2.stopped,init_key_resp.keys,init_key_resp.rt,init_key_resp.started,init_key_resp.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,block_num,texter.started,texter.stopped,cross.started,cross.stopped,left_star.started,left_star.stopped,right_star.started,right_star.stopped,left_2.started,left_2.stopped,right_2.started,right_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Rand Tim,text.started,text.stopped,end.started,end.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,2,12,2,,,,,,,,,,,,,,,10s,254.58704105205834,255.5889980508946,255.58225058484823,None,256.5827760831453,261.44127551000565,256.5827760831453,261.44127551000565,261.4359877239913,None,261.4359877239913,None,space,0.3259453447535634,261.4359877239913,None,4.8508,261.775060584303,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,3,13,3,,,,,,,,,,,,,,,10s,262.77643969422206,263.7759722121991,263.7703268430196,None,264.77032590890303,269.8789053489454,264.77032590890303,269.8789053489454,269.8736041560769,None,269.8736041560769,None,space,0.3362855059094727,269.8736041560769,None,5.1044,270.2230672771111,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,1.0,0.75,1,0,0,0,0,1,0,1,0,1,4,14,7,,,,,,,,,,,,,,,10s,271.22955803526565,272.23033267911524,272.22470180504024,None,273.22439859015867,275.5515335369855,273.22439859015867,275.5515335369855,275.54627776611596,None,275.54627776611596,None,None,,275.54627776611596,None,2.3221,276.5560730691068,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,5,15,8,,,,,,,,,,,,,,,10s,277.55607421603054,278.5580481351353,278.55136028910056,None,279.5516618262045,284.59890798898414,279.5516618262045,284.59890798898414,284.5925114653073,None,284.5925114653073,None,space,0.36935885809361935,284.5925114653073,None,5.039,284.980191023089,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,6,16,1,,,,,,,,,,,,,,,10s,285.9808869101107,286.98175714397803,286.9762819581665,None,287.97539602126926,289.0239978050813,287.97539602126926,289.0239978050813,289.018621255178,None,289.018621255178,None,space,0.4633097806945443,289.018621255178,None,1.0446,289.49753302009776,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,7,17,9,,,,,,,,,,,,,,,10s,290.4970160401426,291.49665377428755,291.49082847405225,None,292.4911808152683,295.1763575063087,292.4911808152683,295.1763575063087,295.1763575063087,None,295.1763575063087,None,space,0.3135687541216612,295.1763575063087,None,2.6848,295.50180768826976,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,1,0,1,0,1,8,18,6,,,,,,,,,,,,,,,10s,296.5032533220947,297.50273971026763,297.49715889198706,None,298.49673657491803,302.52077190903947,298.49673657491803,302.52077190903947,302.5154720051214,None,302.5154720051214,None,space,0.35046740621328354,302.5154720051214,None,4.019,302.8776614111848,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,1,0,1,0,1,9,19,4,,,,,,,,,,,,,,,10s,303.8833935628645,304.8849957319908,304.87833068100736,None,305.87920030998066,314.6540439738892,305.87920030998066,314.6540439738892,314.6540439738892,None,314.6540439738892,None,space,0.3958797389641404,314.6540439738892,None,8.774,315.06672432413325,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,0,0,4,,,,,,,,,316.07677739998326,None,316.07677739998326,None,316.07677739998326,None,1s,325.31403745291755,326.31500221416354,326.3082192968577,None,327.308282981161,327.95754156820476,327.308282981161,327.95754156820476,327.95129093015566,None,327.95129093015566,None,space,0.3145719561725855,327.95129093015566,None,0.6435,328.27674291515723,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,1,1,0,,,,,,,,,,,,,,,1s,329.2832331461832,330.28401740221307,330.27835666015744,None,331.2784737679176,331.95721725793555,331.2784737679176,331.95721725793555,331.9515654249117,None,331.9515654249117,None,space,0.29029778204858303,331.9515654249117,None,0.6738,332.25331086292863,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,0.75,1.0,1,0,0,0,0,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,1s,333.2593039232306,334.26053711026907,334.2537101521157,None,335.2535174218938,335.87203358020633,335.2535174218938,335.87203358020633,335.87203358020633,None,335.87203358020633,None,space,0.32183906016871333,335.87203358020633,None,0.6185,336.2116306652315,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,3,3,8,,,,,,,,,,,,,,,1s,337.2116415379569,338.2113057281822,338.20563374320045,None,339.20545392809436,339.96333096921444,339.20545392809436,339.96333096921444,339.96333096921444,None,339.96333096921444,None,space,0.26259045023471117,339.96333096921444,None,0.7566,340.2420749072917,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
left,0.75,1.0,0,0,0,0,0,2,0,2,0,0,4,4,3,,,,,,,,,,,,,,,1s,341.24620676320046,342.2476066350937,342.24198472313583,None,343.2416892419569,343.75650111585855,343.2416892419569,343.75650111585855,343.75116942217574,None,343.75116942217574,None,space,0.2586977551691234,343.75116942217574,None,0.5121,344.0218555959873,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
right,1.0,0.75,0,0,0,0,0,2,0,2,0,0,5,5,9,,,,,,,,,,,,,,,1s,345.0288452799432,346.0299129812047,346.02315872209147,None,347.0232953741215,348.0110645070672,347.0232953741215,348.0110645070672,348.0057815280743,None,348.0057815280743,None,space,0.25209625996649265,348.0057815280743,None,0.984,348.27068287786096,None,,,,,,,002,001,2022_Mar_30_1521,2-25_cond_decay,2021.2.3,166.63046274489258,
